acqic,bacno,cano,conam,contp,csmcu,ecfg,etymd,flbmk,flg_3dsmk,fraud_ind,hcefg,insfg,iterm,locdt,loctm,mcc,mchno,ovrlt,scity,stocn,stscd,txkey
6881,155341,184384,513.8,5,0,N,0,N,N,0,5,N,0,33,220854.0,457,68930,N,0,102,0,516418
6881,156775,202194,513.8,5,0,N,0,N,N,0,5,N,0,32,110018.0,457,59333,N,0,102,0,514208
6767,121865,74400,928.9,5,62,N,4,N,N,0,5,N,0,32,132115.0,191,16617,N,5817,102,0,995332
6032,27671,96009,180.47,5,62,Y,2,N,N,0,5,N,0,32,145139.0,248,86057,N,5817,102,0,138853
0,159648,37296,465.62,5,0,N,2,N,N,0,0,N,0,34,104808.0,451,0,N,5817,102,0,16562
6716,79421,26043,774.7,5,62,N,5,N,N,0,5,N,0,32,152752.0,247,45711,N,3406,102,0,1567291
6881,83009,149000,513.8,5,0,N,0,N,N,0,5,N,0,32,82240.0,457,59369,N,0,102,0,514126
6769,61635,180417,387.93,5,62,Y,8,N,Y,0,5,N,0,32,110700.0,373,79200,N,5817,102,0,397994
6716,23577,30110,1582.81,5,62,N,4,N,N,0,5,N,0,32,123720.0,247,34411,N,5820,102,0,1781223
6769,109831,154365,889.01,5,62,N,5,N,N,0,5,N,0,32,141536.0,251,78013,N,3588,102,0,282467
6881,27586,165320,683.25,5,0,N,0,N,N,0,5,N,0,32,121033.0,457,74807,N,0,102,0,514352
6850,2054,29801,972.2,5,62,N,5,N,N,0,5,N,0,32,134028.0,247,3284,N,5858,102,0,1352962
6767,7423,10452,720.7,5,62,N,9,Y,N,0,5,N,0,32,135727.0,299,19791,N,5817,102,0,852709
6767,54338,42913,641.07,5,62,N,5,N,N,0,5,N,0,32,173107.0,251,18942,N,5817,102,0,852888
6767,60520,173406,1174.97,5,62,N,5,N,N,0,5,N,0,32,182343.0,292,14583,N,5817,102,0,924145
3180,5478,211165,555.82,5,26,N,9,N,N,0,5,N,0,32,201056.0,251,71912,N,3735,52,0,692957
6231,85139,111461,729.49,5,62,Y,2,N,Y,0,5,N,0,32,2506.0,191,20434,N,5817,102,0,1067043
6189,77603,49984,838.3,2,62,N,2,N,N,0,5,N,0,32,190841.0,264,94465,N,5817,102,0,1638555
0,38228,115654,465.62,5,0,N,2,N,N,0,0,N,0,32,104822.0,451,0,N,5817,102,0,15370
6769,718,12161,1186.22,5,62,Y,8,N,N,0,5,N,0,32,123251.0,247,82174,N,5817,102,0,282414
6716,106138,37354,980.5,5,62,N,2,N,N,0,5,N,0,33,125538.0,343,38704,N,5817,102,0,1210892
6769,145387,103546,2045.93,5,62,Y,8,N,N,0,5,Y,4,32,211237.0,305,81623,N,5817,102,0,110300
6769,38425,135106,168.2,5,62,N,5,N,N,0,5,N,0,33,2134.0,251,77991,N,5817,102,0,139091
6769,158018,110187,867.99,5,62,Y,8,N,N,0,5,N,0,33,83807.0,247,78537,N,5817,102,0,456265
6716,96193,45830,1801.05,5,62,N,2,N,N,0,5,N,0,33,125140.0,343,38704,N,5817,102,0,1139573
6189,40984,75302,521.72,2,62,N,2,N,N,0,5,N,0,34,84359.0,264,91096,N,5817,102,0,924864
3348,49763,16366,103.48,5,62,Y,8,N,N,0,5,N,0,34,155525.0,289,54828,N,3460,46,0,697469
6716,138010,106877,502.46,5,62,N,5,N,N,0,5,N,0,33,151715.0,251,46326,N,4526,102,0,1710362
6625,26651,163732,617.38,5,62,N,5,N,N,0,1,N,0,33,210344.0,251,77991,N,5817,102,0,1868151
3348,13167,68444,288.05,5,62,Y,8,N,N,0,5,N,0,32,10832.0,380,54238,N,6580,38,0,691477
6092,68811,106288,195.19,5,62,N,5,N,N,0,5,N,0,32,75322.0,263,8548,N,5459,102,0,995192
0,9191,193175,465.62,5,0,N,2,N,N,0,0,N,0,32,105702.0,451,0,N,5817,102,0,15727
6716,10924,27741,1460.89,5,62,N,4,N,N,0,5,Y,1,32,134221.0,247,34411,N,5820,102,0,1495528
0,163088,175524,465.62,5,0,N,2,N,N,0,0,N,0,29,105305.0,451,0,N,5817,102,0,13903
3288,74513,8311,646.74,5,62,Y,8,N,N,0,5,N,0,32,200642.0,288,20984,N,621,93,0,692945
5975,24263,75292,1.38,5,62,N,2,N,N,0,5,N,0,33,75023.0,349,93955,N,5817,102,0,1638770
6716,22160,118651,563.14,5,62,Y,8,N,N,0,5,N,0,33,111312.0,441,34368,N,2260,102,0,1567742
6881,111391,148055,513.8,5,0,N,0,N,N,0,5,N,0,33,131823.0,457,86584,N,0,102,0,515769
6716,93325,186585,229.88,5,62,N,4,N,N,0,5,N,0,33,155945.0,248,62921,N,4481,102,0,1067921
6032,97690,61534,589.45,6,62,N,2,N,N,0,5,N,0,34,90454.0,247,82174,N,5817,102,0,67788
6881,110803,179875,513.8,5,0,N,0,N,N,0,5,N,0,34,91303.0,457,59427,N,0,102,0,516713
5720,160768,137023,377.38,5,62,Y,8,N,N,0,5,N,0,33,103128.0,192,67459,N,6221,75,0,694489
6231,80944,176559,454.96,5,62,N,5,N,N,0,5,N,0,32,101634.0,191,16620,N,5817,102,0,1709631
6769,142484,120005,370.84,5,62,N,5,N,N,0,5,N,0,20,121328.0,255,84600,N,5817,102,0,452980
5962,115442,69094,544.32,5,62,N,4,N,N,0,5,N,0,33,122039.0,251,75989,N,4907,102,0,1638918
6769,110672,203879,439.36,5,62,N,5,N,N,0,2,N,0,33,145626.0,251,78018,N,3588,102,0,168036
6881,42331,19977,513.8,5,0,N,0,N,N,0,5,N,0,34,123635.0,457,59333,N,0,102,0,516885
6769,32545,64055,455.51,5,62,N,5,N,N,0,5,N,0,14,153024.0,251,78061,N,5817,102,0,451431
6767,82201,16816,614.14,5,62,N,5,N,N,0,5,N,0,34,143926.0,191,16622,N,5817,102,0,1782472
5975,143524,195603,641.97,5,62,N,4,N,N,0,5,N,0,32,121524.0,263,96697,N,5817,102,0,923844
6769,62676,139684,980.75,5,62,N,5,N,N,0,5,N,0,32,212147.0,251,77991,N,5817,102,0,456220
6769,17649,197563,166.38,5,62,N,5,N,N,0,5,N,0,32,104026.0,251,84157,N,5817,102,0,196386
6767,54409,152922,600.5,5,62,N,5,N,N,0,5,N,0,17,142712.0,281,17851,N,5817,102,0,1628924
5597,31684,131628,295.13,4,61,Y,8,N,N,0,5,N,0,33,80954.0,321,65018,N,5491,93,0,694228
6215,157649,59521,158.92,5,62,Y,2,N,N,0,5,N,0,33,104512.0,380,54238,N,6580,38,0,1867565
0,75333,160978,465.62,5,0,N,2,N,N,0,0,N,0,33,105724.0,451,0,N,5817,102,0,16202
6032,20673,4499,605.89,6,62,N,2,N,N,0,5,N,0,34,90635.0,250,82175,N,5817,102,0,59656
6881,28883,198436,513.8,5,0,N,0,N,N,0,5,N,0,33,112115.0,457,59333,N,0,102,0,515574
6716,52643,145295,463.52,5,62,N,5,N,N,0,5,N,0,33,124404.0,306,101379,N,3294,102,0,1282184
6032,20301,16405,640.76,5,62,N,5,N,N,0,5,N,0,33,125659.0,292,86293,N,3588,102,0,139223
5974,98920,129272,0.0,5,61,N,1,N,N,0,5,N,0,34,121948.0,340,57804,N,0,102,0,1868781
6769,50429,11118,805.04,5,62,N,5,N,N,0,5,N,0,34,140851.0,257,82821,N,5817,102,0,168253
6769,118291,66249,638.95,5,62,N,5,N,N,0,5,N,0,33,152533.0,257,83149,N,5817,102,0,311498
6769,31742,31429,787.37,5,62,N,5,N,N,0,5,N,0,33,172537.0,251,77998,N,4247,102,0,225791
6777,109102,141245,812.26,5,62,N,5,N,N,0,5,N,0,32,140053.0,397,3162,N,5817,102,0,1210394
6032,67194,47783,400.07,5,62,N,5,N,N,0,5,N,0,32,143839.0,247,85951,N,5817,102,0,311090
6881,74862,48120,513.8,5,0,N,0,N,N,0,5,N,0,32,160005.0,457,59333,N,0,102,0,514725
6769,104668,120043,611.52,5,62,Y,8,N,N,0,5,N,0,32,180235.0,247,82174,N,5817,102,0,398138
6769,149377,109090,345.35,5,62,N,5,N,N,0,5,N,0,34,94810.0,251,78016,N,4907,102,0,427595
5750,120374,134387,267.74,5,26,N,2,N,N,0,5,N,0,33,2751.0,250,9385,N,275,38,0,693276
3245,102499,136779,795.78,5,61,N,2,N,N,0,5,N,0,33,33951.0,294,64155,Y,6448,104,2,693954
6032,44492,42273,621.23,5,62,N,4,N,N,0,5,N,0,32,114554.0,247,78203,N,2260,102,0,455988
6769,34155,72942,624.72,5,62,N,5,N,N,0,5,N,0,32,220959.0,263,77672,N,4247,102,0,427145
6189,105078,119523,673.52,5,62,N,4,N,N,0,5,N,0,33,114845.0,306,98750,N,5817,102,0,1067685
6189,45941,171004,683.25,5,62,N,4,N,N,0,5,N,0,33,130027.0,263,94700,N,5817,102,0,1496153
6716,116436,51318,407.87,5,62,N,2,N,N,0,5,N,0,33,131732.0,432,71454,N,5817,102,0,1496219
5975,80403,64685,903.19,5,62,N,4,N,N,0,5,N,0,33,194144.0,292,87989,N,5817,102,0,1639214
6189,116790,124310,661.52,2,62,N,2,N,N,0,5,N,0,33,182013.0,264,94481,N,5817,102,0,853522
6101,113370,71861,1270.51,5,62,Y,2,N,N,0,5,N,0,34,803.0,203,33794,N,2138,44,0,1868372
159,86815,164701,513.8,5,0,N,0,N,N,0,0,N,0,34,20125.0,453,611,N,0,102,0,829590
6189,101076,12243,649.98,2,62,N,2,N,N,0,5,N,0,34,92326.0,264,92740,N,5817,102,0,1496653
6769,60522,2452,898.52,4,62,N,2,N,N,0,5,N,0,34,93332.0,207,78249,N,5817,102,0,196988
6769,157336,123017,807.34,4,62,N,2,N,N,0,5,N,0,34,93724.0,207,78250,N,5817,102,0,254560
6839,9690,40752,725.0,5,62,N,5,N,N,0,5,N,0,34,132459.0,292,79111,N,5817,102,0,398637
6189,1,117264,613.81,5,62,N,4,N,N,0,5,N,0,34,150512.0,263,92571,N,5817,102,0,1639576
0,154005,77840,465.62,5,0,N,2,N,N,0,0,N,0,32,105345.0,451,0,N,5817,102,0,15590
6777,46235,20617,1284.29,5,62,N,4,N,N,0,5,N,0,32,170800.0,305,1765,N,5817,102,0,995530
6881,54356,114305,513.8,5,0,N,0,N,N,0,5,N,0,32,175646.0,457,86584,N,0,102,0,514934
6769,161053,123598,830.12,5,62,N,5,N,N,0,5,N,0,32,203505.0,251,77993,N,5817,102,0,311212
6716,148638,196596,1462.89,5,62,N,5,N,N,0,5,N,0,32,212758.0,286,36355,N,5820,102,0,1281952
6769,61993,64674,1162.04,5,62,N,4,N,N,0,5,N,0,32,141150.0,251,77988,N,5817,102,0,167641
6716,138687,150644,319.72,5,62,N,2,N,N,0,5,N,0,32,190642.0,380,38387,N,5820,102,0,1281808
6189,95734,148718,858.73,5,62,N,5,N,N,0,5,N,0,32,154218.0,299,97295,N,5817,102,0,1210435
5962,160638,18983,815.27,5,62,N,4,N,N,0,5,N,0,32,201008.0,292,76354,N,3281,102,0,1139295
3217,26757,166404,922.27,5,13,Y,8,N,N,0,5,N,0,32,235005.0,247,44859,N,379,20,0,693161
6769,127162,174962,1581.5,4,62,N,2,N,N,0,5,N,0,33,103945.0,343,78638,N,5817,102,0,167908
6769,127641,124466,287.02,5,62,N,5,N,N,0,5,N,0,33,174122.0,286,78044,N,3588,102,0,427479
6189,15678,170598,689.86,5,62,N,4,N,N,0,5,N,0,33,193902.0,263,94663,N,5817,102,0,1353840
6716,22043,10593,684.05,5,62,Y,8,N,Y,0,5,N,0,34,93954.0,306,34176,N,5820,102,0,853743
0,138078,174938,465.62,5,0,N,2,N,N,0,0,N,0,65,100442.0,451,0,N,5817,102,0,30731
6883,64774,152182,513.8,5,0,N,0,N,N,0,5,N,0,30,214545.0,457,10238,N,0,102,0,512382
6716,98230,50848,509.32,5,62,N,5,N,N,0,5,N,0,65,150042.0,247,69602,N,2310,102,0,1158552
6881,9458,164775,513.8,5,0,N,0,N,N,0,5,N,0,9,194211.0,457,73748,N,0,102,0,487287
5975,52864,40662,683.25,5,62,N,4,N,N,0,5,N,0,65,165300.0,305,92471,N,5817,102,0,1301347
0,119064,151523,465.62,5,0,N,2,N,N,0,0,N,0,66,101246.0,451,0,N,5817,102,0,31531
6769,104501,190940,1053.78,5,62,N,5,N,N,0,1,N,0,66,101702.0,251,78073,N,5858,102,0,464321
6881,91308,173677,513.8,5,0,N,0,N,N,0,5,N,0,66,172653.0,457,59369,N,0,102,0,553818
6716,62116,208227,1123.73,5,62,N,4,N,N,0,5,N,0,66,181752.0,309,37489,N,5820,102,0,1230994
6716,64312,135138,601.85,5,62,N,5,N,N,0,5,N,0,66,182916.0,251,34540,N,5820,102,0,1302093
6882,151714,35488,0.0,5,0,N,0,N,N,0,0,N,0,66,201258.0,459,2463,N,0,102,0,614368
5975,60612,61316,325.94,5,62,N,5,N,N,0,5,N,0,67,152314.0,292,92110,N,5817,102,0,1802524
6769,69271,138072,570.66,5,62,N,5,N,N,0,5,N,0,67,162401.0,251,78074,N,5812,102,0,435582
6767,99088,201136,438.21,5,62,Y,8,N,Y,0,5,N,0,66,203843.0,191,20434,N,5817,102,0,1373423
3351,139431,91259,1609.5,5,62,Y,8,N,N,0,5,N,0,67,4749.0,250,57242,N,2649,46,0,750211
6769,70566,73780,882.6,4,62,N,2,N,N,0,5,N,0,67,94304.0,343,77655,N,5817,102,0,262516
6189,83620,94378,643.17,5,62,N,4,N,N,0,5,N,0,67,191451.0,263,93830,N,5817,102,0,1231682
3385,92041,177639,386.64,5,61,N,4,N,N,0,5,N,0,68,112201.0,294,56344,N,5333,104,0,752321
6716,80564,62037,316.1,5,62,N,5,N,N,0,1,N,0,67,190618.0,255,0,N,5817,102,0,1904692
6716,18212,102396,1977.02,5,62,N,2,N,N,0,5,Y,2,68,180533.0,203,39800,N,3590,102,0,1589056
6767,22313,164797,1312.92,5,62,N,4,N,N,0,5,N,0,32,144532.0,247,6491,N,5817,102,0,1353010
6716,45500,139772,640.76,5,62,N,4,N,N,0,5,N,0,32,193516.0,299,50967,N,3281,102,0,1353273
6882,45764,168553,0.0,5,0,N,0,N,N,0,0,N,0,32,173443.0,459,2458,N,0,102,0,612596
6769,30407,90651,346.96,5,62,N,5,N,N,0,5,N,0,32,183309.0,251,78061,N,5817,102,0,110245
3288,29951,95350,1.38,5,62,Y,8,N,N,0,5,N,0,33,40631.0,337,20984,Y,621,93,2,693688
6486,94370,114890,606.49,4,61,Y,2,N,N,0,5,N,0,33,111348.0,321,65018,N,5491,93,0,1867522
6769,94472,200495,1383.72,5,62,N,4,N,N,0,5,N,0,33,130735.0,257,83153,N,5817,102,0,427354
6716,23614,100622,1051.78,5,62,N,4,N,N,0,5,N,0,33,132624.0,270,40034,N,3590,102,0,1496223
6215,65701,96622,0.0,5,62,N,2,N,N,0,5,N,0,33,172035.0,380,54238,N,6580,38,0,1867935
6767,68037,168898,539.03,5,62,N,5,N,N,0,5,N,0,33,185314.0,294,18185,N,5817,102,0,1496466
1185,65089,28087,1207.88,5,24,N,4,N,N,0,5,N,0,33,112239.0,284,22369,N,2593,45,0,694576
6881,80862,183240,513.8,5,0,N,0,N,N,0,5,N,0,33,115059.0,457,86584,N,0,102,0,515666
6189,151677,81604,265.42,2,62,N,2,N,N,0,5,N,0,33,134207.0,264,91094,N,5817,102,0,1424612
6767,137676,134683,177.04,5,62,Y,8,N,N,0,5,N,0,34,124859.0,250,20129,N,5817,102,0,924970
6716,67205,97716,592.25,5,62,N,4,N,N,0,5,N,0,33,220506.0,299,47963,N,4526,102,0,1068130
5687,162921,196443,424.45,5,71,N,2,N,N,0,5,N,0,33,232628.0,209,100540,N,1641,36,0,695822
5975,77549,100388,841.81,5,62,N,5,N,N,0,5,N,0,34,74337.0,263,98409,N,5817,102,0,1639363
6319,42974,178550,1229.56,4,71,N,2,N,N,0,5,N,0,34,174006.0,210,54656,N,1939,27,0,1869228
6769,116238,148246,941.25,4,62,N,2,N,N,0,5,N,0,33,101008.0,343,78638,N,5817,102,0,196674
5982,107424,140824,439.36,5,62,N,5,N,N,0,5,N,0,33,115417.0,292,27725,N,6055,102,0,1139545
5975,81146,100001,668.27,5,62,N,5,N,N,0,1,N,0,33,83642.0,292,92151,N,5817,102,0,1210765
5975,20540,129423,674.06,2,62,N,2,N,N,0,5,N,0,33,202849.0,264,94724,N,5817,102,0,1139833
6779,108779,73539,616.73,5,62,N,5,N,N,0,5,N,0,34,53806.0,263,8291,N,3588,102,0,1782271
6245,154482,3798,457.08,5,54,N,4,N,N,0,5,N,0,34,123358.0,294,21630,N,1852,98,0,1868790
6881,24609,198921,513.8,5,0,N,0,N,N,0,5,N,0,33,94113.0,457,68906,N,0,102,0,515553
6716,155615,181004,39.24,5,62,N,5,N,N,0,5,N,0,34,172633.0,292,35935,N,5820,102,0,996604
0,21007,163552,465.62,5,0,N,2,N,N,0,0,N,0,32,105256.0,451,0,N,5817,102,0,15562
5666,67010,208003,713.91,5,62,N,4,N,N,0,5,N,0,32,121848.0,397,53971,N,5800,102,0,692207
6231,69967,7827,774.7,5,62,N,5,N,N,0,5,N,0,32,164652.0,281,17853,N,5817,102,0,1210485
6769,52998,173860,1483.54,4,62,N,2,N,N,0,5,N,0,33,100725.0,343,78638,N,5817,102,0,456253
6150,55192,93993,0.0,5,61,N,1,N,N,0,5,N,0,34,143333.0,340,59690,N,0,102,0,1868914
6881,138988,168474,513.8,5,0,N,0,N,N,0,5,N,0,32,10931.0,457,59333,N,0,102,0,514033
5818,112001,192649,0.0,4,61,N,2,N,N,0,1,N,0,32,14703.0,322,102979,N,5751,104,0,691536
6769,152864,177583,881.18,4,62,N,2,N,N,0,5,N,0,33,104728.0,343,78638,Y,5817,102,0,282765
6769,89966,201560,2229.43,4,62,N,2,N,N,0,5,N,0,33,105117.0,343,78638,N,5817,102,0,311386
6581,103418,212092,364.88,5,62,Y,2,N,N,0,5,N,0,33,114731.0,294,2641,N,5817,102,0,1067683
6716,23577,30110,851.64,5,62,N,5,N,N,0,5,N,0,32,131232.0,247,34411,N,5820,102,0,1067196
6101,50269,86836,0.0,5,62,N,2,N,N,0,5,N,0,34,14736.0,203,33794,N,2138,44,0,1868452
6769,52197,1056,1115.54,4,62,N,2,N,N,0,5,N,0,34,85237.0,343,78638,N,5817,102,0,427578
6881,20084,146336,513.8,5,0,N,0,N,N,0,5,N,0,34,103534.0,457,86584,N,0,102,0,516770
0,112697,201664,465.62,5,0,N,2,N,N,0,0,N,0,34,104522.0,451,0,N,5817,102,0,16487
6189,48437,56771,674.06,5,62,N,4,N,N,0,5,N,0,32,174716.0,263,98481,N,5817,102,0,1495789
6881,16690,53377,513.8,5,0,N,0,N,N,0,5,N,0,34,143137.0,457,59369,N,0,102,0,516989
3348,133031,49680,945.46,5,62,Y,8,N,N,0,5,N,0,32,114513.0,289,54828,N,3460,46,0,692160
6581,154595,60009,1538.13,5,62,Y,2,N,Y,0,5,N,0,32,125957.0,248,5629,N,3588,102,0,923873
6769,107124,9972,2613.17,4,62,N,2,N,N,0,5,N,0,33,103815.0,343,78638,N,5817,102,0,225694
6769,54232,155741,963.47,5,62,N,5,N,N,0,5,N,0,33,104525.0,251,78004,N,5800,102,0,340465
6769,96664,123126,373.76,5,62,N,5,N,N,0,5,N,0,33,113414.0,251,78013,N,3588,102,0,398398
6881,5671,7533,513.8,5,0,N,0,N,N,0,5,N,0,32,161146.0,457,59369,N,0,102,0,514740
6231,141512,37730,1082.72,5,62,N,4,N,N,0,5,N,0,33,202257.0,191,16617,N,5817,102,0,1639241
6881,116212,5120,513.8,5,0,N,0,N,N,0,5,N,0,33,81334.0,457,74789,N,0,102,0,515445
5975,23833,37441,149.14,5,62,N,4,N,N,0,5,N,0,34,110737.0,263,96260,N,5817,102,0,1639457
6881,77836,38884,513.8,5,0,N,0,N,N,0,5,N,0,34,122042.0,457,59333,N,0,102,0,516801
6618,17167,151422,190.4,5,62,Y,2,N,N,0,5,N,0,34,124552.0,192,65472,N,6593,75,0,1868750
5720,63736,155411,296.12,5,62,Y,8,N,N,0,5,N,0,34,125951.0,192,67459,N,6221,75,0,697293
5962,74332,2142,969.14,5,62,N,4,N,N,0,5,N,0,32,161927.0,406,75837,N,3281,102,0,1353138
6834,74116,25101,825.23,5,62,N,2,N,N,0,5,N,0,33,140432.0,212,94891,N,5817,102,0,924551
6769,68556,200264,543.11,5,62,N,5,N,N,0,5,N,0,33,144954.0,251,78076,N,5817,102,0,168034
6769,51111,212238,2210.94,4,62,Y,2,N,N,0,5,N,0,33,152839.0,343,78639,N,5817,102,0,225816
3452,57882,75495,1585.97,5,61,Y,8,N,N,0,5,N,0,33,213832.0,246,58742,N,1910,104,2,695471
6231,63287,83139,928.9,5,62,N,4,N,N,0,5,N,0,33,111634.0,189,16605,N,5817,102,0,853239
6189,103154,98265,683.25,5,62,N,2,N,N,0,5,N,0,33,150501.0,212,90334,N,5817,102,0,1710409
6231,135792,129335,1806.49,5,62,N,2,N,N,0,5,N,0,34,151453.0,203,20756,N,5817,102,0,925090
6881,6683,31125,513.8,5,0,N,0,N,N,0,5,N,0,33,205113.0,457,86584,N,0,102,0,516391
6231,88394,35758,536.55,5,62,Y,2,N,N,0,5,N,0,33,212515.0,250,20328,N,521,102,0,1868182
6291,115098,66567,438.21,5,62,N,4,N,N,0,5,N,0,32,144454.0,292,44902,N,168,102,0,1495592
6769,94376,122149,147.12,5,62,N,5,N,N,0,5,N,0,32,155627.0,251,78007,N,5812,102,0,427076
6769,7174,51273,993.75,5,62,N,5,N,N,0,5,N,0,32,171409.0,251,77993,N,5817,102,0,369326
5975,136527,20261,781.7,5,62,N,5,N,N,0,5,N,0,32,140357.0,292,98031,N,5817,102,0,1495617
6189,49533,164820,501.53,5,62,N,4,N,N,0,5,N,0,32,142730.0,263,96703,N,5817,102,0,1781357
6716,16630,190434,666.87,5,62,N,5,N,N,0,5,N,0,32,164635.0,247,34429,N,5820,102,0,924015
6716,1990,76740,240.27,5,62,Y,8,N,N,0,5,N,0,32,170921.0,248,34217,N,5820,102,0,1424141
6767,115143,2741,581.63,5,62,N,5,N,N,0,5,N,0,32,174846.0,251,17764,N,5817,102,0,1139191
6881,65664,127704,513.8,5,0,N,0,N,N,0,5,N,0,32,202225.0,457,68664,N,0,102,0,515153
3221,22953,96017,559.18,5,61,Y,8,N,N,0,5,N,0,33,30955.0,246,46135,N,1910,104,2,693757
6769,63763,43309,460.34,5,62,N,5,N,N,0,5,N,0,32,134045.0,251,77989,N,5817,102,0,427029
6716,97561,53323,470.29,5,62,N,4,N,N,0,5,N,0,32,144604.0,248,48900,N,5859,102,0,1210381
6850,112486,153393,604.55,5,62,N,5,N,N,0,5,N,0,32,145435.0,263,2119,N,5817,102,0,1067230
6783,59523,8090,895.48,5,62,N,5,N,N,0,5,N,0,32,155920.0,257,29780,N,5872,102,0,1424099
6881,88363,100417,513.8,5,0,N,0,N,N,0,5,N,0,32,165403.0,457,86584,N,0,102,0,514811
6767,102059,134938,771.37,5,62,N,5,N,N,0,5,N,0,32,192632.0,248,19313,N,5817,102,0,1424253
6881,119231,151559,513.8,5,0,N,0,N,N,0,5,N,0,33,25345.0,457,59333,Y,0,102,0,515331
5720,22953,96017,407.66,5,14,Y,8,N,N,0,5,N,0,33,30956.0,408,67603,N,6577,46,2,693758
6581,120332,185158,168.2,5,62,N,5,N,N,0,5,N,0,33,84943.0,294,3679,N,3281,102,0,1424384
6189,84061,31243,259.69,2,62,N,2,N,N,0,5,N,0,34,121436.0,264,94737,N,5817,102,0,1782387
3217,30872,53811,1457.99,5,13,Y,8,N,N,0,5,N,0,33,161856.0,247,44859,N,379,20,0,694969
6716,116683,130921,703.98,5,62,N,4,N,N,0,5,N,0,33,170326.0,329,51059,N,3281,102,0,853466
6769,153437,36901,694.8,5,62,N,5,N,N,0,5,N,0,33,192402.0,247,78817,N,5800,102,0,282935
6769,153538,21904,387.24,5,62,N,5,N,N,0,5,N,0,33,192758.0,251,78067,N,6456,102,0,139368
6032,59787,96582,252.61,5,62,N,4,N,N,0,5,N,0,33,204637.0,251,77991,N,5817,102,0,427518
6769,149272,6995,807.34,4,62,N,2,N,N,0,5,N,0,34,93406.0,207,78249,N,5817,102,0,196989
6032,44290,160760,1070.21,5,62,Y,2,N,Y,0,5,N,0,34,153447.0,373,79200,N,5817,102,0,283035
6716,109950,136872,391.36,5,62,N,5,N,N,0,5,N,0,32,211646.0,251,46348,N,4526,102,0,1567584
6322,6060,89761,656.38,5,62,Y,8,N,N,0,5,N,0,33,101428.0,209,38206,N,5817,102,0,995805
6532,91341,125477,665.75,5,62,Y,8,N,N,0,5,N,0,33,101150.0,207,34309,N,5820,102,0,1424421
6769,146369,60655,1015.76,5,62,Y,8,N,Y,0,5,N,0,33,141258.0,373,79200,N,5817,102,0,110555
3237,34531,168011,807.81,5,29,N,4,N,N,0,5,N,0,33,161040.0,192,33007,N,5404,55,0,694957
6231,17336,57274,1017.48,5,62,N,4,N,N,0,5,N,0,33,180656.0,277,19624,N,5817,102,0,1710515
6779,139901,67077,702.46,2,62,N,2,N,N,0,5,N,0,32,101028.0,264,8609,N,5800,102,0,923787
3221,12635,210328,2047.35,5,61,Y,8,N,N,0,5,N,0,34,104409.0,286,55962,N,645,104,0,697035
5975,132993,76036,603.54,5,62,N,4,N,N,0,5,N,0,32,100555.0,263,92605,N,5817,102,0,852571
6769,154337,132803,1035.51,5,62,N,4,N,N,0,5,N,0,32,110111.0,251,77996,N,5858,102,0,282390
6331,135686,84248,341.01,4,61,N,2,N,N,0,5,N,0,32,100207.0,288,11854,N,4529,104,0,1866232
5049,91045,178263,1033.86,5,71,N,4,N,N,0,5,N,0,32,192710.0,191,100084,N,2039,10,0,692733
6856,63325,155141,173.5,5,62,Y,8,N,N,0,5,N,0,32,90549.0,288,69240,N,0,104,2,1495376
6881,157480,187610,513.8,5,0,N,0,N,N,0,5,N,0,32,103345.0,457,86584,N,0,102,0,514235
5975,81146,100001,504.76,5,62,N,5,N,N,0,1,N,0,32,113553.0,292,92109,N,5817,102,0,1138886
6716,8629,30849,658.1,5,62,N,5,N,N,0,2,N,0,32,133737.0,251,0,N,4247,102,0,1866442
6850,118278,161622,390.68,5,62,N,5,N,N,0,5,N,0,32,180451.0,263,4885,N,2260,102,0,852861
6881,145049,108568,513.8,5,0,N,0,N,N,0,5,N,0,32,150432.0,457,68599,N,0,102,0,514581
6769,94248,66517,891.33,5,62,N,5,N,N,0,5,N,0,32,163222.0,251,78066,N,3588,102,0,456135
6769,130801,62706,804.66,4,62,N,2,N,N,0,5,N,0,33,101825.0,343,78638,N,5817,102,0,225651
6881,112864,133712,513.8,5,0,N,0,N,N,0,5,N,0,33,82553.0,457,59369,N,0,102,0,515410
3271,52202,193722,1566.52,5,62,Y,8,N,N,0,5,N,0,33,125054.0,203,73652,N,6012,38,0,694706
6716,88982,22658,618.67,5,62,N,4,N,N,0,5,N,0,33,211904.0,251,46264,N,4526,102,0,853635
5975,4695,15158,602.53,5,62,N,4,N,N,0,5,N,0,34,152656.0,263,91088,N,5817,102,0,996579
6716,95955,110086,833.7,5,62,N,4,N,N,0,5,N,0,33,164234.0,270,39101,N,5820,102,0,1639056
5720,147626,141325,370.1,5,62,Y,8,N,N,0,5,N,0,33,172726.0,192,67459,N,6221,75,0,695064
6769,88659,67347,901.84,5,62,N,5,N,N,0,5,N,0,32,111016.0,251,78016,N,4907,102,0,311025
6231,22185,95408,325.06,5,62,N,4,N,N,0,5,N,0,32,132354.0,299,17938,N,5817,102,0,1281576
6834,96951,176656,635.3,2,62,N,2,N,N,0,5,N,0,32,140630.0,264,96745,N,5817,102,0,1067246
6189,6330,69123,726.42,5,62,N,4,N,N,0,5,N,0,32,142145.0,263,99126,N,5817,102,0,923943
